klɛ bɔlɛ egbogbǒ gbagbla tatá nɛ́ Banyá.	klɛ bɔ @@lɛ e @@gbogbǒ gbagbla tatá nɛ́ Banyá
ana?	ana
anɔ́dzɛ̃ yɛ kayiesí gɛ	a @@nɔ́dzɛ̃ yɛ ka @@yiesí gɛ
gɛ anɔ etsǐɛ,	gɛ a @@nɔ e @@tsǐ @@ɛ
lɔ ɛhɛ́ɛ,	lɔ ɛhɛ́ɛ
ónúpɛ bɔgɛmɔ ɔsa,	ónúpɛ bɔ @@gɛ @@mɔ ɔ @@sa
otsí busí lɛ́ gɛ beklǔ sɛ kɛlɔ̃́mɛ́,	otsí bu @@sí lɛ́ gɛ be @@klǔ sɛ kɛ @@lɔ̃́mɛ́
banɔ nɔ́ badakpɛ́ bɔdɔ̃ nɛ́	ba @@nɔ nɔ́ ba @@da @@kpɛ́ bɔ @@dɔ̃ nɛ́
ɔlɔ akpɛ́ batrugbu nɔ́	ɔ @@lɔ a @@kpɛ́ ba @@trugbu nɔ́
basɛ babakɔ́ asɛ bɔ bɔbhɛtɛ	ba @@sɛ ba @@ba @@kɔ́ a @@sɛ bɔ bɔ @@bhɛtɛ
bubadɛ... bɔba... bɔɖɔ kibúíɛ́ tɛ babakɔ́ olɔ kesiakpá.	bu @@ba @@dɛ bɔ @@ba bɔ @@ɖɔ ki @@búí @@ɛ́ tɛ ba @@ba @@kɔ́ o @@lɔ ke @@siakpá
Tsyámi a lɛ́,	tsyámi a lɛ́
pɛ bedebhui ɛma gɔgɔ̃ɛ ɔlɛ́,	pɛ be @@de @@bhui ɛ @@ma gɔgɔ̃ɛ ɔ @@lɛ́
adzɛ̃̌ɛ́ alɔkɔɛ,	a @@dzɛ̃̌ @@ɛ́ a @@lɔkɔ @@ɛ
gaké ónúpɛ omúnɔ ɛyá	gaké ónúpɛ o @@múnɔ ɛ @@yá
ebedzeni wɔ xɔ́nɔ́ lo	e @@be @@dzeni wɔ xɔ́nɔ́ lo
alɔkɔ akɔ́ eyíelĩɛ́ aló	a @@lɔkɔ a @@kɔ́ e @@yí @@e @@lĩ @@ɛ́ aló
kɛdɔ̃nyɛ́dɔ̃ gɛ bhɛtɛ wɔ,	kɛ @@dɔ̃ @@nyɛ́ @@dɔ̃ gɛ bhɛtɛ wɔ
gɛ ɔmana,	gɛ ɔ @@mana
pɛ beklu m' ana batrugb'	pɛ be @@klu mɛ ana ba @@trugbu
betsíɛ́,	be @@tsi @@ɛ́
gɛ balɛ áŋa,	gɛ balɛ á @@ŋa
anyɛɛ́ yɛ alɔkɔɛ,	a @@nyɛ @@ɛ́ yɛ a @@lɔkɔ @@ɛ
Afa gɛ ezurú watch nɔ́	afa gɛ e @@zurú watch nɔ́
wɔ shumɛ.	wɔ shumɛ
kã́ wɔ elĩ akasɛ́ wɔ é.	kã́ wɔ e @@lĩ a @@kasɛ́ wɔ é
Begbe butukúi vɛnɔ	Begbe bu @@tukú @@i vɛ @@nɔ
kelĩkekpu telí agã ɛklɛ́ fla	ke @@lĩkekpu telí a @@gã ɛ @@klɛ́ fla
ko kɛlɛ ashɛ̃ nɛ́ kɛlɛ́.	ko kɛlɛ a @@shɛ̃ nɛ́ kɛlɛ́
flógo pɛ kifúɔ kɛbatóŋú sɔlɛ.	flógo pɛ ki @@fú @@ɔ kɛ @@ba @@tóŋú sɔlɛ
kɛlɛ beépo ɔgɔnɛ́ bebéle	kɛlɛ be @@é @@po ɔ @@gɔnɛ́ be @@béle
kɛlɛ ɔkpɛ́ tɛlɔ̃́ nɛ bɔdzyɛ̌ nɔ́	kɛlɛ ɔ @@kpɛ́ tɛ @@lɔ̃́ nɛ bɔ @@dzyɛ̌ nɔ́
nɔ́ shú méke ɛ,	nɔ́ shú méke ɛ
pɛ bagbagba,	pɛ ba @@gbagba
abazã klɛ́,	a @@ba @@zã klɛ́
Kɛ nɔ́ nɔ́ gɛ bamana,	kɛ nɔ́ nɔ́ gɛ ba @@mana
err Begbe ké ko butukú ilɛ́	err Begbe ké ko bu @@tukú i @@lɛ́
so otínyí toró ɔ́,	so o @@tí @@nyí toró ɔ́
alɛ Banyá,	a @@lɛ Banyá
kibúí tilí lɛ́ obotóŋú bísi	ki @@búí tilí lɛ́ o @@bo @@tóŋú bí @@si
yɛ tsyɛ́ yɛ yɛ bɔwá gɛ bɔbhɛtɛ,	yɛ tsyɛ́ yɛ yɛ ɔ @@wá gɛ bɔ @@bhɛtɛ
Klɛ ba-nɔ abaplɛ́nɔ yɛ bɔɛ.	klɛ ba @@nɔ a @@ba @@plɛ́nɔ yɛ bɔɛ
pɛ ɔtɔ bɔwá alɛ́ nɔ́ kidĩ	pɛ ɔ @@tɔ bɔ @@wá a @@lɛ́ nɔ́ ki @@dĩ
err err...,	err err
err gɛ bɔ... bɔzã Okúɔ́ mɛ nɛ́ kɛ́lɛ,	err gɛ bɔ bɔ @@zã Okú @@ɔ́ mɛ nɛ́ kɛlɛ
okumɛ,	o @@kumɛ
babatɔɖɔ ketsukpu kifú	ba @@ba @@tɔɖɔ ke @@tsukpu ki @@fú
kɛlɛ akasɛ́...	kɛlɛ a @@kasɛ́
avɛ buvũ bhúlí nɔ́ mɛ,	a @@vɛ bu @@vũ bhúlí nɔ́ mɛ
gɛ bɔlɛ Okúɔ́ mɛ nɛ́ ɛkɛlɛ oo,	gɛ bɔ @@lɛ Okú @@ɔ́ mɛ nɛ́ ɛ @@kɛlɛ oo
otsíɛ́ ko batɛ́kaábhɛtɛ ebúí	otsíɛ́ ko ba @@tɛ́ @@ka @@á @@bhɛtɛ e @@búí
bekú ayɛ telí mɛ,	be @@kú a @@yɛ telí mɛ
sɛ kidzo elɛ gɛ ɔbɔtɔnɔ	sɛ ki @@dzo e @@lɛ gɛ ɔ @@bɔ @@tɔnɔ
banɔ nɔ́ azɛ ababá	ba @@nɔ nɔ́ a @@zɛ a @@ba @@bá
Err kliso err ee inyí balɛ pétéé	err kliso err ee i @@nyí balɛ pétéé
obosúsú ɔsɛ bɔdzya,	o @@bo @@súsú ɔ @@sɛ bɔ @@dzya
err oplǔ béke nɔ,	err o @@plǔ béke nɔ
sɛ blɔ anɔ́dzyramɛ ɛ́ bɔzã	sɛ blɔ a @@nɔ́dzyramɛ ɛ́ bɔ @@zã
Asɛ Okúɔ́ mɛɛɛ́bá.	a @@sɛ Okú @@ɔ́ mɛɛ @@ɛ́ @@bá
kana	kana
pɛ otsi bababɔ́ kibuiɛ́	pɛ otsi ba @@ba @@bɔ́ ki @@bui @@ɛ́
ayalɛ lú dza,	a @@yalɛ lú dza
bebebú bushenu	be @@be @@bú bu @@shenu
kɛxwɛ̃ gɛ bakpɛ́ mɛ ahɔɛ,	kɛ @@xwɛ̃ gɛ ba @@kpɛ́ mɛ a @@hɔɛ
ɛklɛ err ebú ɔ́ azɛ abá	ɛ @@klɛ err e @@bú ɔ́ a @@zɛ a @@bá
kliso tɛwãwlãkɛ́ nána ma balɛ kishi	kliso tɛ @@wãwlãkɛ́ nána ma balɛ ki @@shi
bɔbagbã é,	bɔ @@ba @@gbã é
kɛlɛ idzini kiplukpá,	kɛlɛ i @@dzini ki @@plukpá
osíɛ́ mɛ,	o @@sí @@ɛ́ mɛ
kɛlɛ betsyina akpɛ́ sɛ Kumɛ Kumɛ Kumɛ,	kɛlɛ be @@tsyina a @@kpɛ́ sɛ kumɛ kumɛ kumɛ
kɛlɛ oduku bu líɛ́,	kɛlɛ o @@duku bu lí @@ɛ́
yoo,	yoo
ko blɔ tsyɛ́ bɔgbána ɔma,	ko blɔ tsyɛ́ bɔ @@gbána ɔ @@ma
bhlatɔ mɛ,	bhlatɔ mɛ
flógo pɛ otsí bebeyi ɔwɛ̃	flógo pɛ otsí be @@be @@yi ɔ @@wɛ̃
gɛ abɔbɔ pɛ eéɖi oziɛ	gɛ a @@bɔbɔ pɛ e @@é @@ɖi o @@zi @@ɛ
balɛ tabha pétéé betsokú buvũɔ mɛ,	balɛ ta @@bha pétéé be @@tsokú bu @@vũ @@ɔ mɛ
ao blɔ batrugbu sɛ kibui lɛ	ao blɔ ba @@trugbu sɛ ki @@bui lɛ
gɛ bɔbá,	gɛ bɔ @@bá
err kɛgã nɔ́nɔ́ mɛ gɛ ɔbɔzã pɛ ɔbɔbá,	err kɛ @@gã nɔ́ @@nɔ́ mɛ gɛ ɔ @@bɔ @@zã pɛ ɔ @@bɔ @@ba
ɛhɛ̃́ɛ̃ flógo pɛ awɛ̃ bɔdɔ̃.	ɛhɛ̃́ɛ̃ flógo pɛ a @@wɛ̃ bɔ @@dɔ̃
Gɛ abashɛ̃ avɛ Egɛ̃ nɔ́,	gɛ a @@ba @@shɛ̃ a @@vɛ Egɛ̃ nɔ́
pɛ otsi pɛ bɔbakpɛ́ ɖaŋu,	pɛ otsi pɛ bɔ @@ba @@kpɛ́ ɖaŋu
Kliso mɛmɔ sɛ lo,	kliso mɛ @@mɔ sɛ lo
kana minyí	kana mi @@nyí
ko kɛlɛ ekóéyi,	ko kɛlɛ e @@kóéyi
ee,	ee
pɛ bakɔ bɔdɔ̃ koɔ,	pɛ ba @@kɔ bɔ @@dɔ̃ ko @@ɔ
kɛbhɛtɛ gɛ bɔbabhɛtɛ pɛkɛkányáka kɛbaávɛ abhá,	kɛ @@bhɛtɛ gɛ bɔ @@ba @@bhɛtɛ pɛkɛ @@kányáka kɛ @@ba @@á @@vɛ a @@bha @@
akɔ́ alɛ,	a @@kɔ́ a @@lɛ
blɔ ahɔɛ otsíɛ́.	blɔ a @@hɔɛ otsíɛ́
klɛ balɛ tsyɛ́ bezhǐ abá kɛ́lɛ	klɛ balɛ tsyɛ́ be @@zhǐ a @@bá kɛ́lɛ
sɛ bɔwa li shú axwɛ̃,	sɛ bɔ @@wa li shú a @@xwɛ̃
tabha gɔgɔ̃ɛ nɔ́.	ta @@bha gɔgɔ̃ɛ nɔ́
kɛkányáka gɛ vɛ kabha,	kɛ @@kányáka gɛ vɛ ka @@bha
buklǔ sɛ kɛdɔ̃ vɔvɔ,	bu @@klǔ sɛ kɛ @@dɔ̃ vɔvɔ
Gaké blɔ lĩ́ lɛ	gaké blɔ lĩ́ lɛ
bebedzǔ ekusi akɔ́ lɔ	be @@be @@dzǔ e @@kusi a @@kɔ́ lɔ
azɛ atɛ́batɔnɔ ebú ɔ́ nɛ́ klɛ́ oo,	a @@zɛ a @@tɛ́ @@ba @@tɔnɔ e @@bú ɔ́ nɛ́ klɛ́ oo
ba-ka eyíɛ́ eti nɛ́ bɔpã́	ba @@ka e @@yí @@ɛ́ e @@ti nɛ́ bɔ @@pã́
bulĩ́ɛ́ zã ɔkplɔ̃ nɔ́ abha	bu @@lĩ́ @@ɛ́ zã ɔ @@kplɔ̃ nɔ́ a @@bha
tɛ bɔzã kesiakpá nɔ́ abha,	tɛ bɔ @@zã ke @@siakpá nɔ́ a @@bha
ohu lotítũ kɛtsɛrɛ́,	o @@hu lo @@tí @@tũ kɛ @@tsɛrɛ́
tɛ bɔ lɔkɔ mɔ oŋúsɛ̃́ nɔ,	tɛ bɔ lɔkɔ mɔ o @@ŋúsɛ̃́ nɔ
gɛ ezekú	gɛ e @@ze @@kú
klɛ adzɛ̃̌ azɛavɛ riɖiɖi,	klɛ a @@dzɛ̃ a @@zɛ @@a @@vɛ riɖiɖi
betelí edě err Avɛnɔ.	be @@telí e @@dě err Avɛnɔ
eyíɛ́ shú,	e @@yí @@ɛ́ shú
sɛ bawa isí isígũ tɛwá	sɛ ba @@wa i @@sí i @@sí @@gũ tɛ @@wá
baplɛ́nɔ amánkraɖo nɔ́.	ba @@plɛ́nɔ a @@mánkraɖo nɔ́
yɛ meklu nɛ́ klɛ,	yɛ me @@klu nɛ́ klɛ
ahɔɛ.	a @@hɔɛ
babaákpɛ́ bɔdɔ̃ akɔ́ ɔlɔ́ nɛ́ klɛ́ nɛ́ bulĩ́ɛ́ mɛ,	ba @@ba @@á @@kpɛ́ bɔ @@dɔ̃ a @@kɔ́ ɔlɔ́ nɛ́ klɛ́ nɛ́ bu @@lĩ́ @@ɛ́ mɛ
kɛlɛ ɔnyɔ́ɔ vɛ piapíí.	kɛlɛ ɔ @@nyɔ́ @@ɔ vɛ piapíí
tseɖé olɔ asɛ	tseɖé o @@lɔ a @@sɛ
ɛ lɛ bɔ lɔkɔ plǔ bɔya mɛ kɔ́	ɛ lɛ bɔ lɔkɔ plǔ bɔ @@ya mɛ kɔ́
bulĩ́ɛ́ kú,	bu @@lĩ́ @@ɛ́ kú
bagã plɛnɔ ɔlɔ́,	ba @@gã plɛnɔ ɔlɔ́
beyi déɛ́ ko badalɔkɔ keli abha benu	be @@yi ke @@dé @@ɛ́ ko ba @@da @@lɔkɔ ke @@li a @@bha be @@nu
Beingbeɛ́ kóŋ́ balɛ bezĩ ki nyéɛ́	be @@ingbe @@ɛ́ kóŋ́ balɛ be @@zĩ ki nyé @@ɛ́
kɛlɛ kiwi lɛ wɔ ɔvɛ odiwu	kɛlɛ ki @@wi lɛ wɔ ɔ @@vɛ o @@di @@wu
begizelũ Tingbě piapíí nɔ́,	be @@gi @@ze @@lũ Tingbě piapíí nɔ́
ɔmɔ bɔbakpɛ́ oɖotí nɔ́	ɔ @@mɔ bɔ @@ba @@kpɛ́ o @@ɖotí nɔ́
wɔ nɛ eyíɛ́ nɔlɛ́ gagãlĩ ɛhɛ́ɛ	wɔ nɛ e @@yí @@ɛ́ nɔ @@lɛ́ gagãlĩ ɛhɛ́ɛ
Kana bɔ lɔkɔ lɛ́	kana bɔ lɔkɔ lɛ́
bubatu amɔ́,	bu @@ba @@tu a @@mɔ́
err err...,	err err
babakɔ́ ɔma pétéé beti	ba @@ba @@kɔ́ ɔ @@ma pétéé be @@ti
nɔpɛ ɔsɛ bɔɖɔ Banyá bukusí	nɔ @@pɛ ɔ @@sɛ bɔ @@ɖɔ Banyá bu @@kusi @@
abha nɛɛ nɛ́ sukúu	a @@bha nɛ @@ɛ nɛ́ sukúu
lɔlɛ vévě ŋútɔ́,	lɔ @@lɛ vévě ŋútɔ́
iíbó.	i @@í @@bó
gaké blɔ akaálɛ́ begilũ Tingbě	gaké blɔ a @@ka @@álɛ́ be @@gi @@lũ Tingbě
tɛ bɔyikɛ wɔ lɔkɔ mana,	tɛ bɔ @@yikɛ wɔ lɔkɔ mana
akanyáka eébisi lɛ mɛ,	akanyáka e @@é @@bisi lɛ mɛ
gɛ elɛ́ kelĩ́ ɔbha nɛ́ klɛ́	gɛ e @@lɛ́ ke @@lĩ́ ɔ @@bha nɛ́ klɛ́
kɛkpɔkplɔ nɛ ebú nɛ anɔ	kɛ @@kpɔkplɔ nɛ e @@bú nɛ a @@nɔ
kɛlɛ obobú kɛyɔ nɛ́ yɛ kesí,	kɛlɛ o @@bo @@bú kɛ @@yɔ nɛ́ yɛ ke @@sí
err Begbe ké ko butukú ilɛ́	err Begbe ké ko bu @@tukú i @@lɛ́
nɛ err Bamálɛ̃́,	nɛ err Bamálɛ̃́
klɛ riɖiɖiɖi bedekú ɔkɔ́ tolí ko,	klɛ riɖiɖiɖi be @@de @@kú ɔ @@kɔ́ tolí ko
kɛfɔ̃́ naálɛ miíbú a lɛ́.	kɛ @@fɔ̃́ naálɛ mi @@í @@bú a lɛ́
kliso tɛwãwlãkɛ́ nána ma balɛ kishi	kliso tɛ @@wãwlãkɛ́ nána ma balɛ ki @@shi
ko anuvɔ xɔ́nɔ́ ewu...	ko a @@nuvɔ xɔ́nɔ́ e @@wu
kɛlɛ kɛhĩa kɔ kɛɖaŋu é,	kɛlɛ kɛ @@hĩa kɔ kɛ @@ɖaŋu é
pɛ babhɛtɛ	pɛ ba @@bhɛtɛ
adzɛ̃ɛ́ ezurú watch ɛ́,	a @@dzɛ̃ @@ɛ́ e @@zurú watch ɛ́
blɔ tsyɛ́ bɔsɛ aa,	blɔ tsyɛ́ bɔ @@sɛ aa
tɛ betétukú ekpú ewulɔ	tɛ be @@té @@tukú e @@kpú e @@wulɔ
So blɔ tsyɛ́ batrugbuɔ bayɛkɛ	so blɔ tsyɛ́ ba @@trugbu @@ɔ ba @@yɛkɛ
Gɛ abashɛ̃ avɛ Egɛ̃ nɔ́,	gɛ a @@ba @@shɛ̃ a @@vɛ Egɛ̃ nɔ́
kɛlɛ kã́ bɔyɛkɛ lɛ ana	kɛlɛ kã́ bɔ @@yɛkɛ lɛ ana
bunuɔ gɛ beébú ɔ́,	bu @@nu @@ɔ gɛ be @@é @@bú ɔ́
akanyáka eébisi lɛ mɛ,	akanyáka e @@é @@bisi lɛ mɛ
gã bleoobleoo ana	gã bleoo @@bleoo ana
ɔgɛ mɔ kidzo tɛ ɔdɛ.	ɔ @@gɛ mɔ ki @@dzo tɛ ɔ @@dɛ
beyi dé,	be @@yi ke @@dé
butínyí,	bu @@tí @@nyí
ɛ-lɛ́ oboyǐ	ɛ @@lɛ́ o @@bo @@yǐ
ɛhɛ́ɛ bulĩ́ɛ́ bubéle ko,	ɛhɛ́ɛ bu @@lĩ́ @@ɛ́ bu @@béle ko
kɛlɛ bawa yɛ kúnú béke pétéé.	kɛlɛ ba @@wa yɛ kúnú béke pétéé
kɛlɛ́ lɛ́ buvũɔ mɛ batɔɖɔ kitsikpi kifú olĩ́,	kɛlɛ́ lɛ́ bu @@vũ @@ɔ mɛ ba @@tɔɖɔ ki @@tsikpi ki @@fú o @@lĩ́
ekusí vɔvɔ gɛ bebedzǔ ɔ yɛ	e @@kusí vɔvɔ gɛ be @@be @@dzǔ ɔ yɛ
bladzǒ kuráte kelitakpú,	bladzǒ kuráte ke @@li @@takpú
ɛzɛlɔkɔ iplúkpá búlí nɔ́ ténúkpó,	ɛ @@zɛ @@lɔkɔ i @@plukpá búlí nɔ́ tenukpó
sɛ ɔtɛtrɛ,	sɛ ɔtɛtrɛ
bagã plɛnɔ ɔlɔ́,	ba @@gã plɛnɔ ɔlɔ́
Yɛ agbana olɔ́,	yɛ a @@gbana o @@lɔ
flógo pɛ anyɛ́ ɛ́ ezekóéyi.	flógo pɛ a @@nyɛ́ ɛ́ e @@ze @@kóéyi
dawadáwá nɔ́ gɛ babhɛtɛ,	dawadáwá nɔ́ gɛ ba @@bhɛtɛ
kã́ ɛvɛ odukukɔ́é	kã́ ɛ @@vɛ o @@duku @@kɔ́ @@é
gɛ alɔ́kɔ lú beke,	gɛ a @@lɔkɔ lú beke
pɛ bawɛ̃,	pɛ ba @@wɛ̃
kiplukpá búlí alɛ,	ki @@plukpá búlí a @@lɛ
ɔlɔ akpɛ́ batrugbu nɔ́	ɔ @@lɔ a @@kpɛ́ ba @@trugbu nɔ́
nɛ́ kɛ́lɛ yɔ̃́ɔ̃́.	nɛ́ kɛ́lɛ yɔ̃́ɔ̃́
gaké ao ba ka bagã bɔlɔ kedě,	gaké ao ba ka ba @@gã bɔlɔ ke @@dě
ɛklɛ́ pétéé gɛ babhɛtɛ alɛ pétéé nɔ́,	ɛ @@klɛ́ pétéé gɛ ba @@bhɛtɛ a @@lɛ pétéé nɔ́
begizelũ Tingbě piapíí nɔ́,	be @@gi @@ze @@lũ Tingbě piapíí nɔ́
luhũ ɔ	luhũ ɔ
ahɔɛ.	a @@hɔɛ
gɛ bagbana lɔ́.	gɛ ba @@gbana lɔ́
gɛ err yɛ ishumɛ bazã piapííkibenyíbe fine,	gɛ err yɛ i @@shumɛ ba @@zã piapííki @@benyíbe *fine
éwunɔ butúɔ́,	é @@wunɔ bu @@tú @@ɔ́
kɛxwɛ̃ otsíɛ́ tsɔ̃ɔ̃	kɛ @@xwɛ̃ otsíɛ́ tsɔ̃ɔ̃
sɛ err akpɛ́ susú akɔ́ ɔlɔ́ blɔakaalɛ́ pétéé,	sɛ err a @@kpɛ́ susú a @@kɔ́ ɔlɔ́ blɔa @@ka @@alɛ́ pétéé
gɛ balɔkɔ anyá ɔbhíá nɔ́,	gɛ ba @@lɔkɔ a @@nyá ɔ @@bhíá nɔ́
soɔ ɔwɛ̃ yiyiɛ kɛlɛ kibe	so @@ɔ ɔ @@wɛ̃ yi @@yi @@ɛ kɛlɛ ki @@be
egbogbǒɔ́	e @@gbogbǒ @@ɔ́
klɛ balɛ tsyɛ́ dzidze wu avɛ,	klɛ balɛ tsyɛ́ dzidze wu a @@vɛ
babakɔ́ ɔma pétéé beti	ba @@ba @@kɔ́ ɔ @@ma pétéé be @@ti
kepíɛ́,	ke @@pí @@ɛ́
yoo,	yoo
err kɛgã nɔ́nɔ́ mɛ gɛ ɔbɔzã pɛ ɔbɔbá,	err kɛ @@gã nɔ́ @@nɔ́ mɛ gɛ ɔ @@bɔ @@zã pɛ ɔ @@bɔ @@ba
lɔkɔ	lɔkɔ
axátsá elí,	a @@xátsá e @@lí
klɛ yɛ yá mɛ zɛakpɛ́ yɛ luhũ̌,	klɛ yɛ yá mɛ zɛ @@a @@kpɛ́ yɛ luhũ̌
tɛ bɔyikɛ wɔ lɔkɔ mana,	tɛ bɔ @@yikɛ wɔ lɔkɔ mana
enu sɛ... wɔ tsyɛ́ baka tilí	e @@nu sɛ wɔ tsyɛ́ baka tilí
klɛ ebekú osí tolí kesí,	klɛ e @@be @@kú o @@sí tolí ke @@sí
kibúí kóŋ́ gɛ bɔmɔ samɛ tsã́,	ki @@búí kóŋ́ gɛ bɔ @@mɔ samɛ tsã́
pã́mɛ,	pã́ @@mɛ
okumɛ	o @@kumɛ
obobú buplukpá alɛ pétéé.	o @@bo @@bú bu @@plukpá a @@lɛ pétéé
kɛlɛ gɛ egbogbǒ alɛ́ nɛ́ Banyá	kɛlɛ gɛ e @@gbogbǒ a @@lɛ́ nɛ́ Banyá
yoo tsyámi ɔlɛ́?	yoo tsyámi ɔ @@lɛ́
balɔkɔ okumɛ akɔ́ ɔlɔ́.	ba @@lɔkɔ o @@kumɛ a @@kɔ́ ɔlɔ́
batrugbu esheshe pétéé wonɔ bunu nɛɛ́lɛ,	ba @@trugbu e @@sheshe pétéé wonɔ bu @@nu nɛɛ́lɛ
buklǔ sɛ kɛwalɔ,	bu @@klǔ sɛ kɛ @@walɔ
bubatu amɔ́,	bu @@ba @@tu a @@mɔ́
flógo pɛ otsí kɛlɛ tsyɛ́ bazɛ ababaka yɛ kibúí yɛ err ekpú nɔ́ kibúí	flógo pɛ otsí kɛlɛ tsyɛ́ ba @@zɛ a @@ba @@baka yɛ ki @@búí yɛ err e @@kpú nɔ́ ki @@búí
otsíɛ́ kɛhĩá sɛ bɔdɛbalɛ kɔ́ sɔlɛmɛ	otsíɛ́ kɛ @@hĩá sɛ bɔ @@dɛ @@balɛ kɔ́ sɔlɛmɛ
adzɛ̃̌ yɛ alɔkɔɛ,	a @@dzɛ̃̌ yɛ a @@lɔkɔ @@ɛ
babaplɛ́nɔ olɔ.	ba @@ba @@plɛ́nɔ o @@lɔ
atɛ́banyá ɛkɔ tɛta	a @@tɛ́ @@ba @@nyá ɛ @@kɔ tɛ @@ta
ɖi nɔhwa nɔhwa nɔhwa,	ɖi nɔ @@hwa nɔ @@hwa nɔ @@hwa
blɔ nɛ befualɛ́ blɔ kpɛ́ ɛhɔɛ	blɔ nɛ be @@fu @@alɛ́ blɔ kpɛ́ ɛ @@hɔɛ
aló bewole te hōlō ɔlɔkɔ vɛnɔ	aló be @@wole te hōlō ɔ @@lɔkɔ vɛ @@nɔ
gaké tɛ abaná kibe telí kobulĩ́ɛ́ ŋútɔ́ nɔ́ ko.	gaké tɛ a @@ba @@ná ki @@be telí kobu @@lĩ́ @@ɛ́ ŋútɔ́ nɔ́ ko
tsyiami nɔ́ nɔ́ gɛ abayikɛ bunu	tsyiami nɔ́ nɔ́ gɛ a @@ba @@yikɛ bu @@nu
err err agã kɛsha tenikpó kɛgɔ	err err a @@gã kɛ @@sha te @@nikpó kɛ @@gɔ
klɛ edéwokú kɛklagbu tilí abha,	klɛ e @@de @@wokú kɛ @@klagbu tilí a @@bha
bɔnya alɛ́ gɛ kpɛ́ yɛ luhũ pɛ edzi	bɔ @@nya alɛ́ gɛ kpɛ́ yɛ luhũ pɛ e @@dzi
ɔ́kɔ́.	ɔ @@kɔ́
ŋa ŋa mɛ	ŋa ŋa mɛ
tɛ bɔwá bɔpɛ̃,	tɛ bɔ @@wá bɔ @@pɛ̃
klisoɔ ahĩá sɛ err err blɔ pétéé	kliso @@ɔ a @@hĩá sɛ err err blɔ pétéé
alɔkɔ adakpɛ́ bageɛ́ mɛ ko,	a @@lɔkɔ a @@da @@kpɛ́ bage @@ɛ́ mɛ ko
kepíɛ́,	ke @@pí @@ɛ́
yǐyǐɛ́ pɛ otsí bababhɛtɛ yɛ kɛgɔ	yǐ @@yǐ @@ɛ́ pɛ otsí ba @@ba @@bhɛtɛ yɛ kɛ @@gɔ
ee,	ee
kana bɔwa kúnú	kana bɔ @@wa kúnú
kitsu,	ki @@tsu
alɛ ko nɔɖɔ álɛ́.	a @@lɛ ko nɔ @@ɖɔ álɛ́
tɛ alɔkɔ mana mɛ kɔ́ kesi	tɛ a @@lɔkɔ mana mɛ kɔ́ kesi
yɛ tsyɛ́ bɔ lɔkɔ err kpɛ́ tɔ bɔwá,	yɛ tsyɛ́ bɔ lɔkɔ err kpɛ́ tɔ bɔ @@wá
kɔ́xóé nɔ́ dza?,	kɔ́xóé nɔ́ dza
kliso bɔwá a lɛ́ err salí a lɛ́	kliso bɔ @@wá a lɛ́ err salí a lɛ́
dzogbenyáklɛ̄.	dzogbenyáklɛ̄
ɛrr agã hoho alɛ́ asɛ ewúlɛ́	ɛrr a @@gã ho @@ho a @@lɛ́ a @@sɛ e @@wúlɛ́
ɛhɛ́ɛ bulĩ́ɛ́ bubéle ko,	ɛhɛ́ɛ bu @@lĩ́ @@ɛ́ bu @@béle ko
ɛdzyɔ wonɔ.	ɛ @@dzyɔ wonɔ
