сонра чашмиш хьана амукъзава чун ки , тфенг гъилеваз чна чуь ягъайтавур ибур ?	сонра чашмиш хьун @@на амукъун @@зва чун ки , тфенг гъилев @@ди @@з чна чуь ягъайтавур ибур ?
икьрар хьайидалай сонра ашукьди лагьана ки , бес , лагьана , ви тӀварчиз са дастан кутуна кӀанда .	икьрар @@ар хьа @@ай @@да @@ла @@й сонра ашукь @@ди лугьун @@на ки , бес , лугьун @@на , ви тӀвар @@ди @@з са дастан кутун @@на кӀан @@да .
ИкӀ хьана куьтягь хьана чан и махни .	ИкӀ хьа @@на куьтягь хьа @@на чан и махни .
« Самур » газет атай береда , « Самур » газетдиз лугьуз жедай ки , къула цай амачир .	« Самур » газет атун @@й бере @@е , « Самур » газет @@ди @@з лугьун @@з же @@да @@й ки , къула цай ама @@чир .
« Ша кван », лугьуда , « гила за ваз гьикӀ куьмекдатӀа .	« ша кван », лугьу @@да , « гила за ва @@з гьикӀ куьмек @@да @@тӀа .
Катна атана им са хуьруьз агакьда .	катна атай @@на им са хуьруьз @@з агакь @@да .
ахпа чун са нянихъди и боеприпас гана рахкъурнава и границадиз .	ахпа чун са няни @@хъ @@ди и боеприпас га @@на рахкъур @@нва и граница @@ди @@з .
« Ваъ , чан хва », лагьана , « им » лагьана , « а накьвадикай туш ».	« ваъ , чан хва », лагьа @@на , « им » лагьа @@на , « а накьвадикай @@ди @@к @@ай туш ».
Ваз хъсан чида , лагьана , эцекна .	ва @@з хъсан чи @@е , лагьа @@на , эцек @@на .
ЭкъецӀна ибуруни жемятдиз лугьуда хьи , бес « куьне квез цӀийи пачагь хкягъа , чун хъфизва чи вилаятдиз ».	ЭкъецӀна ибуруни жемятдиз лугьуда хьи , бес « куьне квез цӀийи пачагь хкягъа , чун хъфизва чи вилаятда @@ди @@з ».
Эскервиле историяр пара жезвайди я , маракьлы .	эскервиле история @@ар пара жен @@зва @@й @@ди я , маракьлы .
Къазах миллет тир	къазах миллет тир
Анай ахпа чун плен гьатна , немецариз .	ана @@й ахпа чун плен гьатда @@на , немец @@ар @@ди @@з .
Ну , а чӀавузни жи кьилелни пара атайди я .	ну , а чӀавуз @@ни жи кьил @@ди @@л @@ни пара атун @@й @@ди я .
ЭвецӀда ибур , эвецӀна аквада хьи , яргъалай са руш къвезва иер , иер , иер , мад маса къиямат .	ЭвецӀда @@да ибур , эвецӀна @@на акваз @@да хьи , яргъал @@ди @@ай са руш къве @@зва иер , иер , иер , мад маса къиямат .
Ваз зун кани я~тӀа , зу тӀварча са шеир кутӀур .	Ваз зун кани @@ди я @@тӀа , зу тӀварча са шеир кутӀур .
ваъ , лагьана , хабар авач , лагьана .	ваъ , лагьа @@на , хабар ава @@ч , лагьа @@на .
Имни зи ихтилат .	им @@ни зи ихтилат .
Идани лагьана :	ида @@ни лугьун @@на :
Агатна Седакъет ханум « Самур » газетдиз , вичин цӀайиникай къулаз вегьена ва « Самур » газетдин къула цай туна .	агатун @@на Седакъет ханум « Самур » газет @@ди @@з , вич @@ди @@н цӀайин @@ди @@к @@ай къул @@ди @@з вегьен @@на ва « Самур » газет @@ди @@н къул @@е цай ту @@на .
Адаз аялар ава ,	ада @@з аял @@ар ава ,
Ибурузни и рушан шикил ахкуна ибуруни агь аладарда .	ибур @@ди @@з @@ни и руш @@ди @@н шикил ахкуна @@на ибур @@ди @@ни агь аладарда @@да .
И гафар тамамарна ашукьди .	и гафар тамамарун @@ар @@на ашукь @@ди .
« Акъадра балкӀандал », лагьана , « терсина , ягъ цӀай , ахъая », лагьана « инай агъуз ».	« Акъадра балкӀан @@ди @@л », лагьа @@на , « терсина , ягъ цӀай , ахъая », лагьа @@на « ина @@й агъуз ».
Зун элкъвена фена мадни чуьдиз .	зун элкъвез @@на фе @@на мад @@ни чуь @@ди @@з .
инани ахпа вахт куьтях хьана ,	ина @@ни ахпа вахт куьтях хьа @@на ,
"Гьа Иси дидеди лагьана :"" Чан руш , вун къачихъ экъечӀа , за дидедихъ галаз гафарзава ."""	"гьа Иси диде @@ди лугьун @@на :"" Чан руш , вун къачихъ экъечӀун , за диде @@ди @@хъ галаз гафарун @@зва ."""
ЭкъецӀна ибуруни жемятдиз лугьуда хьи , бес « куьне квез цӀийи пачагь хкягъа , чун хъфизва чи вилаятдиз ».	ЭкъецӀна ибуруни жемятдиз лугьуда хьи , бес « куьне квез цӀийи пачагь хкягъа , чун хъфизва чи вилаятда @@ди @@з ».
Имани ван къведа и везирриз , кьада и пачагь , тухуда има , эцигда , са кӀвале кутада .	има @@ни ван къве @@да и везирар @@ди @@з , кьада @@е и пачагь , туху @@да има , эциг @@да , са кӀвал @@е кутада @@да .
Зун вал инанмиш хьана ки ,	зун вал инанмиш хьун @@на ки ,
Гьадазни жаза гуз гана .	гьада @@з @@ни жаза гуда @@з га @@на .
Рушахъ галазни мехъерарна ибуру башламишда ина пачагьвализ .	рушахъ галаз @@ни мехъерарна ибуру башламишда ина пачагьвализ .
ИкӀ хьана куьтягь хьана чан и махни .	ИкӀ хьа @@на куьтягь хьа @@на чан и махни .
и гьайванарин чуьгъвена эквез .	и гьаван @@ар @@ди @@н чуьгъвена экве @@з .
Садра захъ галаз са ихьтин са кар хьана .	садра за @@хъ галаз са ихьтин са кар хьун @@на .
А , сонра .	а , сонра .
Чун гафариз~аламукьнава .	чун гафариз.аламукьнава .
ЦӀуьгъвенай зун фена гила , Имран мад вине патай эвицӀна къабагъы ийиз , и вакар къабагъы атун патал ...	ЦӀуьгъвенай зун фе @@на гила , Имран мад винелай патай эвицӀ.хъийа @@на къабагъы ийи @@з , и вак @@ар къабагъы атун пат @@ди @@л ...
Атана дежурнидини эверна по части Анадырдиз .	атун @@на дежурни @@ди @@ни эверин @@на по части Анадырдай @@ди @@з .
хкверла чун рехъ къуна	хкве @@ар @@ла чун рехъ къунва @@на
И Гьаджи Зейналабдин Тагиеваз кӀарасар кӀан хьанва .	и Гьаджи Зейналабдин Тагиев @@ди @@з кӀарасар @@ар кӀан хьа @@нва .
Ийида мехъерар ибуру , яхцӀур югъ , яхцӀур йиф .	ийи @@да мехъерар @@ар ибур @@ди , яхцӀур югъ , яхцӀур йиф .
« Фена », лагьана , « куьне », лагьана , « зи балкӀандин кӀвач галукь тавунвай са чкадлай » лагьана , « заз са тике », лагьана « накьв гъваш » лагьана .	« фе @@на », лагьа @@на , « куьне », лагьа @@на , « зи балкӀан @@ди @@н кӀвач галукь тавунвай @@нва @@й са чка @@ди @@л @@ай » лагьа @@на , « за @@з са тике », лагьа @@на « накьв гъваш » лагьа @@на .
эхтилатарна и Иси диде хъфена .	эхтилатарун @@на и Иси диде хъфин @@на .
Лув гана гьар элкведиз дагъларилай элкъвена зун .	лув гун @@на гьар элкве @@ди @@з дагъ @@л @@ар @@ди @@л @@ай элкъвен @@на зун .
Заз ви кицӀ чидай .	за @@з ви кицӀ чин @@да @@й .
Са югъ , кьве югъ алатда и качалдивай мад эх хъийиз жедач .	са югъ , кьве югъ алатна @@да и качалдивай @@ди @@в @@ай мад эх хъийида @@з жеда @@ч .
Польшадай ахпа тхвана чун Литвадиз ,	Польша @@е @@й ахпа тхва @@на чун Литва @@ди @@з ,
Кьве хванахво рехъ физва , кьве кас рехъ физва .	кьве хванахво рехъ фин @@зва , кьве кас рехъ фин @@зва .
За гила вуч лугьуз кӀанзава ?	за гила вуч лугьу @@з кӀан @@зва ?
Им гатна , лагьана , кӀвализ .	им гатин @@на , лугьун @@на , кӀвал @@ди @@з .
Са сев авай ана ...	са сев ава @@й ана ...
( Я къунши Шуьбяддин , зунни вун са шумуд йис я къуншияр я .	( я къунши Шуьбяддин , зун @@ни вун са шумуд йис я къунши @@ар я .
Идан акъадарна ахпа къагъана чун са шегьердиз .	идани @@н акъадарда @@на ахпа къагъана @@на чун са шегьер @@ди @@з .
« Ша кван », лугьуда , « гила за ваз гьикӀ куьмекдатӀа .	« ша кван », лугьу @@да , « гила за ва @@з гьикӀ куьмек @@да @@тӀа .
Лежет лугьудай станциядал Велибег лагьана са лезги итемдиз вичин пиларамаяр , цехер , кӀарасар туькӀуьрдай цехер аваз хьанва .	Лежет лугьу @@да @@й станция @@е @@л Велибег лагьа @@на са лезги итем @@ди @@з вич @@ди @@н пиларамаяр @@ар , цехер , кӀарасар @@ар туькӀуьрайла @@да @@ай цехер ава @@з хьа @@нва .
Дежурныйдиз эверна ки , лагьана за , сад гагьатзава .	дежурный @@ди @@з эверин @@на ки , лугьун @@на за , сад гагьатун @@зва .
« Исятда гъишни за ваз », лугьуда , « захъ ктадмир анжах ».	« исятда @@е гъишни @@ни за ва @@з », лугьу @@да , « за @@хъ ктадмир @@мир анжах ».
Белке куь гъвечи чӀаварай квезни чир жеда хьанватӀа гьакӀа .	белке куь гъвечи чӀав @@ар @@ди @@ай квез @@ни чир же @@да хьа @@нва @@тӀа гьакӀ @@ди .
« Гила мад чара авач » лугьуда , « са ам авуна кӀанда ма , чна са кӀвалах .»	« Гила мад чара ава @@ч » лугьу @@да , « са ам авун @@на кӀан @@да ма , чна са кӀвалах .»
Трамплин хьана , кьве камни вилик физва .	трамплин хьа @@на , кьве камни вилик фе @@зва .
Ахпани аватна чилал .	ахпа @@ни аватун @@на чила @@ди @@л .
Фидамаз ичӀи гъел гваз физ хьанаш палкандивай , галатна .	фида @@да @@нмаз ичӀи гъел гваз фе @@з хьун @@на @@ш палкан @@ди @@в @@ай , галатун @@на .
Вич хтайла , лагьана , кицӀ кьенвай лагьана .	вич хтун @@й @@ла , лугьун @@на , кицӀ рекъин @@нва @@й лугьун @@на .
Идани лугьузва ки , рушан и чӀавуз ашукьди цӀийи кьиляй ида териф гузва ки ,	ида @@ни лугьун @@зва ки , руш @@ди @@н и чӀавуз ашукь @@ди цӀийи кьил @@ай ида териф гун @@зва ки ,
« Ваъ », лугьуда , « зи пӀузаррал хер хьанва » лугьуда , « а ковшда аваз са яд це кван заз ».	« Ваъ », лугьу @@да , « зи пӀузарар @@ар @@е @@л хер хьа @@нва » лугьу @@да , « а ковш @@е ава @@з са яд це кван за @@з ».
« Адан балкӀандин кӀвач галукь тавур чкадай за гъана кӀанзава хьир накьв », лагьана .	« ада @@н балкӀан @@ди @@н кӀвач галукь тавунвай @@ай чка @@ай за гъана @@на кӀан @@зва хьир накьв », лагьа @@на .
Яшамишда ибур са гьазим чӀувал .	яшамиш @@да ибур са гьазим чӀувал .
Вичин кьилел атай гьадисени ахъайда .	вичи @@н кьил @@е @@л атай @@й гьадисе @@ни ахъа @@й @@да .
Фида и руш алукӀна гададин пекерни , кӀватӀ жеда мейдандал жемят , ахъайда и къуш .	фе @@да и руш алукӀна @@на гада @@ди @@н пекер @@ни , кӀватӀ же @@е мейдандал @@е @@л жемят , ахъа @@й @@да и къуш .
И~арада кьада имни тухуда и кӀвализ .	И.арада @@е кьада @@да имни туху @@да и кӀвал @@ди @@з .
Зун фена , Насруллагь муаллим фена , эхир , акъудна чна има .	зун фин @@на , Насруллагь муаллим фин @@на , эхир , акъудин @@на чна има .
ГьакӀ хьайила , ашукьди , Безханум къвезва къерардиз .	ГьакӀ хьа @@ай @@ла , ашукь @@ди , Безханум къве @@зва къерар @@ди @@з .
И~арада балкӀанди « са фикирарни ийимир » лагьана , « за ваз куьмекда » лагьана .	И.арада балкӀан @@ди « са фикир @@ар @@ни ийи @@мир » лагьа @@на , « за ва @@з куьмек @@да » лагьа @@на .
ха ха ха	ха ха ха
Гададини фикирда , « яраб » лугьуда « зун фейитӀа эвел руш инал туна хьуй бубади атана руш чуьнуьх хъийида .	гададини фикир @@да , « яраб » лугьу @@да « зун фейитӀа эвел руш инал туна хьуй буба @@ди атай @@на руш чуьнуьх хъийида @@е .
Миграгъ къеледив ибурувай агатиз хьанвач .	Миграгъ къеле @@ди @@в ибур @@ди @@в @@ай агатун @@з хьа @@нва @@ч .
Чун чи регьметлу муаллим юлдаш Зейнеддинан руш тухузвай мехъерихъ галай тир .	чун чи регьметлу муаллим юлдаш Зейнеддин @@ди @@н руш тухун @@зва @@й мехъерар @@ди @@хъ галай тир .
са эрменидин кьилел хер хьанава .	са эрмени @@ди @@н кьил @@е @@л хер хьа @@нва .
Фена гьаниз , зазни эверна , запрос кхьана , зани изагьатар кхьана .	фин @@на гьаниз , за @@з @@ни Эвера @@на , запрос кхьин @@на , за @@ни изагьатар кхьин @@на .
анайни ахпа чун окруженияда гьатна , вири къуна чун гьана .	ана @@й @@ни ахпа чун окружения @@е гьатда @@на , вири къунва @@на чун гьа @@на .
Са арадлай яру хьана гьуьлуьн винел пад , сакит хьана .	са арадлай яру хьа гьуьлун @@ди @@н винел пад , сакит хьа .
О жумледен , чак и чи юлдаш алман дили муаллим Себрилла муаллимни галай .	о жумледен , чак и чи юлдаш алман дили муаллим Себрилла муаллим @@ни галай .
вич , абур атана и кӀвалара гьахнава кьван .	ви @@ч , а @@бур атай @@на и кӀвал @@ар @@е гьах @@нва кьван .
За , мисал уьчуьн , рикӀ массаж адан ,	за , мисал уьчуьн , рикӀ массаж ада @@н ,
Гададизни вуч чара жеда ?	гада @@ди @@з @@ни вуч чара же @@да ?
Чун гьар заставал фейила , зун а кицӀихъ галаз къугъванни ийидай .	чун гьар застава @@л фин @@ай @@ла , зун а кицӀ @@ди @@хъ галаз @@з къугъван @@ни ийин @@да @@й .
Паспортар , мицибур ...	паспорт @@ар , мицибур ...
Зани лугьузва ки , им пепе яни им вуш яни ?	за @@ни лугьун @@зва ки , им пепе я @@ни им вуш я @@ни ?
Галатна хьана ма .	галатун @@на хьун @@на ма .
Писвал ийиз кӀанзава хьир гададиз .	писвал @@вал ийи @@з кӀан @@зва хьир гада @@ди @@з .
Ана мугьарибе хьана .	ана мугьарибе хьа @@на .
Акъахда и гада балкӀандал , фида ибур гьуьлуьн кӀануз .	акъах @@е и гада балкӀан @@л , фе @@да и @@бур гьуьлун @@ди @@н кӀан @@ди @@з .
Фена зун аяларихъ галаз экъвена	фин @@на зун аял @@ар @@ди @@хъ галаз экъвен @@на
Ина са шумуд вахтара мугьарибейра хьана ахпа зал хер хьанва .	ина са шумуд вахт @@ар @@ди мугьарибе хьа @@на ахпа за @@л хер хьа @@нва .
« Бес за вучин », лагьана , « зун гьин патахъ фин », лагьана , « Зун гьиниз фин », лагьана ?	« Бес за вуч @@ди @@н », лагьа @@на , « зун гьин пата @@хъ фе @@н », лагьа @@на , « зун гьиниз фе @@н », лагьа @@на ?
Инални хъфелахъди аладар хьана и эрмени ивиди тухвана , кьилел хер хьанава эхир .	инал @@ни хъфе @@ла @@хъ @@ди аладарда хьа @@на и эрмени иви @@ди тухвана @@на , кьил @@е @@л хер хьа @@нва эхир .
юруьмуш хьана дередин яман чкадикай экечӀзавай чун ...	юруьмуш хьун @@на дере @@ди @@н я чка @@ди @@к @@ай экечӀин @@зва @@й чун ...
Ваз тагудай гевгьерар авайди яни », лугьуда .	ва @@з тагудай @@да @@ай гевгьерар @@ар ава @@ай @@ди яни », лугьу @@да .
Еке са !	еке са !
Ну , маса республикайриз , маса аниз акъудзавайди тир .	ну , маса республика @@ар @@ди @@з , маса аниз @@з акъудун @@зва @@й @@ди тир .
Идакай амайди са кӀарабни , са хам я лагьана .	идани @@к @@ай ама @@ай @@ди са кӀараб @@ни , са хам я лугьун @@на .
Ибуру и яхцӀур амни кьуна къулдурни , ибурни кутада са кӀвале .	ибур @@ди и яхцӀур амни кьуна @@на къулдур @@ни , ибур @@ни кутада @@да са кӀвал @@е .
са эрменидин кьилел хер хьанава .	са эрмени @@ди @@н кьил @@е @@л хер хьа @@нва .
Гьабурни чна дуьздик , гьар вичин чкадал динжарна .	гьабур @@ни чна дуьз @@ди @@к , гьар вич @@ди @@н чка @@е @@л динжвалда @@ар @@на .
Ибурикай сада башламишзава рахаз .	ибурикай сад @@ди башламишда @@зва рахаз @@з .
Ленинграддин сергьеддал , Ленинграддин Новгородда .	ленинграддин @@ди @@н сергьедда @@е @@л , Ленинград @@ди @@н Новгородда @@е .
« Зун идаз фена кӀанзавай тир », лагьана , « ибурун гъиляй », лагьана , « чун гьарад саниз къакъатна », лагьана .	« зун идани @@з фе @@на кӀан @@зва @@й тир », лагьа @@на , « ибур @@ди @@н гъиляй », лагьа @@на , « чун гьарад саниз къакъатна @@на », лагьа @@на .
Вун диване Межнун ятӀа .	вун диване Межнун я @@тӀа .
« Адан балкӀандин кӀвач галукь тавур чкадай за гъана кӀанзава хьир накьв », лагьана .	« ада @@н балкӀан @@ди @@н кӀвач галукь тавунвай @@ай чка @@ай за гъана @@на кӀан @@зва хьир накьв », лагьа @@на .
Мугьубатдин зурзун ятӀа .	мугьубат @@ди @@н зурзун я @@тӀа .
ТӀванлай лагьана .	ТӀванлай лугьун @@на .
« Зун идаз фена кӀанзавай тир », лагьана , « ибурун гъиляй », лагьана , « чун гьарад саниз къакъатна », лагьана .	« зун идани @@з фе @@на кӀан @@зва @@й тир », лагьа @@на , « ибур @@ди @@н гъиляй », лагьа @@на , « чун гьарад саниз къакъатна @@на », лагьа @@на .
Анай ахпа чун плен гьатна , немецариз .	ана @@й ахпа чун плен гьатда @@на , немец @@ар @@ди @@з .
Ина йиф хьана чи .	ина йиф хьа @@на чи .
Им зу са сеферни хиялдай акъатзавач .	им зу са сефер @@ни хиял @@е @@й акъат @@зва @@ч .
« Гьим заз хуш хьайитӀа , гьадаз зун фида .»	« Гьим за @@з хуш хьайи @@тӀа , гьада @@з зун фе @@да .»
Са югъ , кьве югъ алатда и качалдивай мад эх хъийиз жедач .	са югъ , кьве югъ алатна @@да и качалдивай @@ди @@в @@ай мад эх хъийида @@з жеда @@ч .
Ну , мад халкьарни ава ина ыы — Са пуд стхадивай , гьелбетда хьи , къеле хуьз жедайди туш .	ну , мад халкьдизни @@ар @@ни ава ина ыы — Са пуд стха @@ди @@в @@ай , гьелбетда @@е хьи , къеле хуьн @@з же @@да @@й @@ди туш .
Кани яр , ваз ви рикӀе лугьудай гафар амани ?	кани @@ди яр , Ваз ви рикӀ @@е лугьу @@да @@й гаф @@ар ама @@ни ?
Гададини « хьуй ма », лугьуда .	гада @@ди @@н @@ди « хьуй ма », лугьу @@е .
Джафер тир кастин тӀвар .	джафер тир кас @@ди @@н тӀвар .
Эхирни ибуру фикир гзаф авуна , гьикӀ къачуда , вуч къачуда .	эхир @@ни ибур @@ди фикир гзаф авун @@на , гьикӀ къачун @@да , вуч къачун @@да .
КицӀ зид я ма .	кицӏ зид я ма .
« Бес чун гьабурун патав хъфена кӀанда , Ша кӀватӀ хьана хъфин чун .»	« Бес чун гьабур @@ди @@н патав хъфена @@на кӀан @@да , ша кӀватӀ хьа @@на хъфин чун .»
И Джагьан пачагьдизни авай тир са паб , садни пуд хва .	и Джагьан пачагь @@ди @@з @@ни ава @@ай тир са паб , сад @@ни пуд хва .
Абуриз палкан хьана .	абур @@ди @@з палкан хьа @@на .
"Заз "" Мама , мама ."""	"за @@з "" Мама , мама ."""
"Мадни за "" Мама !"""	"мад @@ни за "" Мама !"""
И гаф ван хьи кумазни , Гьаджи Зейналабдин Тагиев акъатна хъфизва . 07 : 04	и гаф ван хьи кумазни @@ни , Гьаджи Зейналабдин Тагиев акъат @@на хъфида @@зва . 07 : 04
« АтӀутӀ ибурун кьилер » лагьана .	« АтӀутӀ ибурун кьил @@ер » лагьа @@на .
КӀватӀна инсанар эверда вири .	КӀватӀ @@на инсан @@ар Эвера @@да вири .
ГьакӀ хьана , лагьана , вичи папаз лагьана хьи , лагьана , метӀегъ жен паталай фу гумир адаз .	ГьакӀ хьа @@на , лугьун @@на , вич @@ди папа @@ди @@з лугьун @@на хьи , лугьун @@на , метӀегъ жен патал @@ай фу гумир ада @@з .
Гьадалай сонра ам зун ивиз , киник сандрани эвецӀнаша .	гьа @@ди @@л @@ай сонра ам зун ивиз , киник садра @@ни эвецӀна @@на @@ч .
Ийида мехъерар ибуру , яхцӀур югъ , яхцӀур йиф .	ийи @@да мехъерар @@ар ибур @@ди , яхцӀур югъ , яхцӀур йиф .
Къеледиз гьахьтай рекьер чирна вири .	къеле @@ди @@з гьахьун @@ай рекь @@ар чирин @@на вири .
амаш !	ама @@ш !
Фида руказ .	фин @@да руказ @@ди @@з .
За лагьана за , чун ина амукъда , къвазара машин	за лагьа @@на за , чун ина амукъда @@да , къвазара машин
Фида и гадади и гевгьерар гъана гуда пачагьдиз , пачагьни тамашна пара иер гевгьерар къахчуна рахкуда и гада .	фе @@е и гада @@ди и гевгьерар @@ар гъана @@на гуда @@да пачагь @@ди @@з , пачагь @@ни тамаша @@на пара иер гевгьерар @@ар къахчуна @@на рахкуда @@да и гада .
03 : 4Ӏ	03 : 4Ӏ
гьадан патав фена суьгьбетарна , затӀна	гьа @@ди @@н патав фе @@на суьгьбетар @@на , затӀ @@на
Анай высоковольтный линия физавай	ана @@й высоковольтный линия физава @@зва @@й
Ибуру и яхцӀур амни кьуна къулдурни , ибурни кутада са кӀвале .	ибур @@ди и яхцӀур амни кьуна @@на къулдур @@ни , ибур @@ни кутада @@да са кӀвал @@е .
И пуд стхади лагьана хьи , чна хуьда и къеле .	и пуд стха @@ди лугьун @@на хьи , чна хуьн @@да и къеле .
Заз ибур халкьдизни йаймишна .	за @@з и @@бур халкьдизни @@ди @@з @@ни йаймишин @@на .
Фена и гада , фена са къерехдилай са капашда авай накьв гъана , акъахна балкӀандал хтана , « ма чан буба » лагьана , « за ваз накьв гъана ».	фе @@на и гада , фе @@на са къерех @@ди @@л @@ай са капаш @@е ава @@ай накьв гъана @@на , акъах @@на балкӀан @@л хта @@на , « ма чан буба » лагьа @@на , « за ва @@з накьв гъана @@на ».
только гьаниз тамашава , яни ?	только гьан @@ди @@з тамашун , я @@ни ?
Кьведаз сад .	кьвед @@ди @@з сад .
« Эгер », лугьуда , « са арадлай гьуьлуьн винел пад яру хьайитӀа , ваз чир хьухь хьи », лугьуда , « за гьуьлун шив кьенва , зун гъалиб атанва .	« Эгер », лугьу @@да , « са арадлай гьуьлун @@ди @@н винел пад яру хьайитӀа , ва @@з чир хьухь хьи », лугьу @@да , « за гьуьлун @@ди @@н шив кьена @@нва , зун гъалиб атай @@нва .
Къарлай са йикъуз фена зун , и инсандихъ галаз , и ашукь Нуьсретахъ галаз .	къар @@л @@ай са йикъуз фин @@на зун , и инсан @@ди @@хъ галаз , и ашукь Нуьсрет @@ди @@хъ галаз .
Чох~сагъол абуриз .	Чох.сагъол абур @@ди @@з .
Масадаз , лагьана , гаф гуникай , гьаларикай жемир , жи мугьубат сад я ман .	маса @@е @@з , лугьун @@на , гаф гуни @@к @@ай , гьал @@ар @@ди @@к @@ай жемир @@мир , жи мугьубат сад я ман .
Ну , за гьакӀ стхаяр хвена ма , за жува вахвални авуна , дидевални авуна ма .	ну , за гьакӀ стха @@ар хвена @@на ма , за жув @@ди вах @@ар @@ни авун @@на , диде @@ар @@ни авун @@на ма .
БалкӀан Шагьдагъдин кӀана акъвазарна , кӀарасар къужахтаваз акъудзава Шагьдагъдин винел ва гьанал цай ийизва . 01 : 32	балкӀан Шагьдагъ @@ди @@н кӀан @@е акъвазун @@на , кӀарас @@ар къужахтав @@ди @@з акъуд @@зва Шагьдагъ @@ди @@н винел ва гьан @@ди @@л цай ийи @@зва . 01 : 32
Кани ярдиз ви рикӀе лугьудай гафар амани ?	кан @@ди яр @@ди @@з ви рикӀ @@е лугьу @@да @@й гаф @@ар ама @@ни ?
Хырдаланда йашамишзава , ана къвалахзава ада .	Хырдалан @@е йашамишун @@зва , ана къвалахун @@зва ада .
Чи бубадизни чизвайди тир и зу юлдашдин буба .	чи буба @@ди @@з @@ни чи @@зва @@й @@ди тир и зу юлдаш @@ди @@н буба .
« ХьайитӀа », лагьана « ада хъсан , тахьайтӀа зун рекьида », лагьана .	« хьайитӀа », лагьа @@на « ада хъсан , тахьана @@ай @@тӀа зун рекьи @@е », лагьа @@на .
« Ваъ , чан хва », лагьана , « им » лагьана , « а накьвадикай туш ».	« ваъ , чан хва », лагьа @@на , « им » лагьа @@на , « а накьвадикай @@ди @@к @@ай туш ».
Къе концерт гана куьтяхна , пакани лагьана , ашукь Нуьсрет , лагьана , бес зу тӀварчиз за шеъ кхьихь , лагьана .	къе концерт гун @@на куьтяхин @@на , пака @@ни лугьун @@на , ашукь Нуьсрет , лугьун @@на , бес зу тӀвар @@ди @@з за шеъ кхьихь , лугьун @@на .
Гьа ?	гьа ?
Абур са хуьряй яма чипни .	абур са хуьр @@ай яма чип @@ни .
Гьанал проверка авуна документар ,	гьан @@ди @@л проверка авун @@на документ @@ар ,
